Dept,Crs,Sc,Title,Limit,Enrld,W/L,CO,Type,Units,Days,Times,Facil ID,Instructor,Notes,Component,Comb Sect,Acad Org,Term,Session,Career
PHYS, 221,AA,Modern Physics I,8,6,0,NS,N,0.00,___W___,13.00- 15.30,TH-151,Andrew Rex,,LAB,,PHYSICS,2015 Fall,FUL,UGRD
PHYS, 221,AB,Modern Physics I,8,6,0,NS,N,0.00,____T__,13.00- 15.30,TH-151,Rand Worland,,LAB,,PHYSICS,2015 Fall,FUL,UGRD
PHYS, 221,AC,Modern Physics I,8,7,0,NS,N,0.00,___W___,15.30- 18.00,TH-151,Andrew Rex,,LAB,,PHYSICS,2015 Fall,FUL,UGRD
PHYS, 305,A,Analytical Mechanics,25,18,0,,E,1.00,_MT_TF_,13.00- 13.50,TH-171,Amelia Spivey,,LEC,,PHYSICS,2015 Fall,FUL,UGRD
PHYS, 351,A,Electromagnetic Theory,25,14,0,,E,1.00,_MT_TF_,14.00- 14.50,TH-171,Rachel Pepper,,LEC,,PHYSICS,2015 Fall,FUL,UGRD
PHYS, 411,A,Quantum Mechanics,13,13,0,,E,1.00,_MTW_F_,10.00- 10.50,TH-170,David Latimer,,LEC,,PHYSICS,2015 Fall,FUL,UGRD
PSYC, 101,A,Introductory Psychology,30,29,0,,E,1.00,__T_T__,09.30- 10.50,CO-272,Megan Carpenter,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 101,B,Introductory Psychology,20,21,0,,E,1.00,_M_W_F_,10.00- 10.50,WEY-218,David Andresen,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 101,C,Introductory Psychology,30,29,0,,E,1.00,_M_W_F_,11.00- 11.50,WEY-217,Erin Colbert-White,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 101,D,Introductory Psychology,20,20,0,,E,1.00,__T_T__,12.30- 13.50,WEY-218,Cynthia Clark,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 201,A,Exper Method/Applied Stats I,24,25,0,,E,1.00,__T_T__,09.30- 10.50,WEY-217,Sarah Moore Sherry,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 201,AA,Exper Method/Applied Stats I,12,12,0,,N,0.00,___W___,09.00- 11.50,WEY-407,Sarah Moore Sherry,,LAB,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 201,AB,Exper Method/Applied Stats I,12,13,0,,N,0.00,___W___,12.00- 14.50,WEY-407,Sarah Moore Sherry,,LAB,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 201,B,Exper Method/Applied Stats I,24,26,0,,E,1.00,_M_W_F_,11.00- 11.50,WEY-218,Tim Beyer,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 201,BA,Exper Method/Applied Stats I,12,12,0,,N,0.00,____T__,09.00- 11.50,WEY-407,Tim Beyer,,LAB,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 201,BB,Exper Method/Applied Stats I,12,14,0,,N,0.00,____T__,12.30- 15.20,WEY-407,Tim Beyer,,LAB,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 220,A,Dev Psych: Prenatal-Childhood,25,31,5,,E,1.00,_M_W_F_,09.00- 09.50,CO-272,Sarah Heavin,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 221,A,Dev Psych: Adoles-End of Life,25,32,4,,E,1.00,_M_W_F_,11.00- 11.50,WEY-401,Sarah Heavin,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 225,A,Social Psychology,28,31,2,SL,E,1.00,__T_T__,12.30- 13.50,WEY-402,Megan Carpenter,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 265,A,Cross-Cultural Psychology,25,24,0,,E,1.00,_M_W___,14.00- 15.20,WY-307,Tim Beyer,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 301,A,Exper Method/Applied Stats II,24,29,3,,E,1.00,__T_T__,11.00- 12.20,WEY-218,Cynthia Clark,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 301,AA,Exper Method/Applied Stats II,12,15,2,,N,0.00,___W___,09.00- 11.50,WEY-320,Cynthia Clark,,LAB,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 301,AB,Exper Method/Applied Stats II,12,14,1,,N,0.00,___W___,12.30- 15.20,WEY-320,Cynthia Clark,,LAB,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 311,A,Learning & Behavior,24,28,1,,E,1.00,_M_W_F_,09.00- 09.50,WEY-218,Erin Colbert-White,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 311,AA,Learning & Behavior,6,8,0,,N,0.00,____T__,09.30- 10.50,WEY-323,Erin Colbert-White,,LAB,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 311,AB,Learning & Behavior,6,5,1,,N,0.00,____T__,11.00- 12.20,WEY-323,Erin Colbert-White,,LAB,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 311,AC,Learning & Behavior,6,7,0,,N,0.00,____T__,12.30- 13.50,WEY-323,Erin Colbert-White,,LAB,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 311,AD,Learning & Behavior,6,8,0,,N,0.00,____T__,14.00- 15.20,WEY-323,Erin Colbert-White,,LAB,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 313,A,Physiological Psychology,24,29,0,,E,1.00,_M_W___,14.00- 15.20,WEY-218,David Andresen,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 313,AA,Physiological Psychology,12,13,0,,N,0.00,__T____,09.00- 11.50,WEY-407,David Andresen,,LAB,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 313,AB,Physiological Psychology,12,16,1,,N,0.00,__T____,12.30- 15.20,WEY-407,David Andresen,,LAB,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 320,A,Psychological Disorders,24,23,2,,E,1.00,__T_T__,11.00- 12.20,WEY-217,Lisa Wood,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 330,A,Theories of Personality,24,24,0,,E,1.00,_M_W___,15.30- 16.50,WEY-218,Megan Carpenter,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 335,A,Cognitive Psychology,24,19,0,,E,1.00,__T_T__,12.30- 13.50,WEY-217,Mark Reinitz,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 350,A,Developmental Psychopathology,24,26,0,,E,1.00,_M_W_F_,13.00- 13.50,WEY-218,Sarah Heavin,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 401,A,Perspectives,10,12,2,,E,1.00,____T__,15.30- 18.20,WEY-319,Lisa Wood,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 401,B,Perspectives,10,12,0,,E,1.00,__T____,15.30- 18.20,WEY-319,Lisa Wood,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 401,C,Perspectives,10,12,1,,E,1.00,___W___,15.30- 18.20,WEY-319,Mark Reinitz,,LEC,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 495,A,Independent Study,1,1,0,,E,0.25,_______,-,,David Andresen,,IND,,PSYCHOLOGY,2015 Fall,FUL,UGRD
PSYC, 498,A,Internship Seminar,1,1,0,,E,1.00,_______,-,,Sarah Moore Sherry,,INT,,PSYCHOLOGY,2015 Fall,FUL,UGRD
REL, 201,A,The New Testament,28,16,0,,E,1.00,__T_T__,12.30- 13.50,WY-301,Ann Redding,,LEC,,RELIGION,2015 Fall,FUL,UGRD
REL, 202,A,Intro to World Religions,28,26,0,HM,E,1.00,_M_W_F_,11.00- 11.50,WY-307,Jonathan Stockdale,,LEC,,RELIGION,2015 Fall,FUL,UGRD
REL, 204,A,Religions of the Book,28,28,0,HM,E,1.00,__T_T__,09.30- 10.50,WY-313,Greta Austin,,LEC,,RELIGION,2015 Fall,FUL,UGRD
REL, 211,A,Islam in America,24,15,0,HM,E,1.00,_M_W___,16.00- 17.20,WY-313,Matthew Ingalls,,LEC,,RELIGION,2015 Fall,FUL,UGRD
REL, 212,A,The Religion of Islam,25,10,0,HM,E,1.00,__T_T__,12.30- 13.50,WY-313,Matthew Ingalls,,LEC,,RELIGION,2015 Fall,FUL,UGRD
REL, 234,A,Chinese Religious Traditions,28,20,0,HM,E,1.00,_M_W___,14.00- 15.20,TH-391,Jonathan Stockdale,,LEC,,RELIGION,2015 Fall,FUL,UGRD
REL, 292,A,Basics of Bioethics,20,21,1,,E,1.00,__T_T__,09.30- 10.50,WY-201,Suzanne Holland,,LEC,,RELIGION,2015 Fall,FUL,UGRD
REL, 305,A,Marxism and the Messianic,19,9,0,,E,1.00,__T_T__,14.00- 15.20,WY-306,Stuart Smithers,,LEC,,RELIGION,2015 Fall,FUL,UGRD
REL, 321,A,Sexuality & Christianity,20,13,0,,E,1.00,_M_W_F_,12.00- 12.50,WY-204,Heather White,,LEC,,RELIGION,2015 Fall,FUL,UGRD
REL, 332,A,Buddhism,19,18,0,,E,1.00,__T_T__,11.00- 12.20,WY-306,Stuart Smithers,,LEC,,RELIGION,2015 Fall,FUL,UGRD
REL, 340,A,Cases in the Study of Religion,19,14,0,,E,1.00,__T_T__,14.00- 15.20,WY-305,Jonathan Stockdale,,SEM,,RELIGION,2015 Fall,FUL,UGRD
REL, 365,A,Antisemitism and the Holocaust,19,7,0,,E,1.00,__T_T__,08.00- 09.20,WY-204,Judith Kay,,LEC,,RELIGION,2015 Fall,FUL,UGRD
REL, 368,A,Gender Matters,19,18,0,,E,1.00,__T_T__,11.00- 12.20,WY-204,Tanya Erzen,,LEC,,RELIGION,2015 Fall,FUL,UGRD
REL, 455,A,Religious Study of Emotion,15,12,0,,E,1.00,_M_W___,14.00- 15.20,WY-107,Judith Kay,,LEC,,RELIGION,2015 Fall,FUL,UGRD
SIM, 490,A,Senior Project,1,1,0,,E,1.00,_______,-,,David Latimer,,THE,,SIM,2015 Fall,FUL,UGRD
SOAN, 101,A,Intro to Sociology,28,26,0,SL,E,1.00,_M_W_F_,10.00- 10.50,MC-202,Jason Struna,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 101,B,Intro to Sociology,28,26,0,SL,E,1.00,__T_T__,11.00- 12.20,MC-203,Benjamin Lewin,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 101,C,Intro to Sociology,28,29,0,SL,E,1.00,_M_W_F_,13.00- 13.50,MC-309,Jason Struna,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 101,D,Intro to Sociology,28,29,0,SL,E,1.00,__T_T__,15.30- 16.50,MC-202,Devparna Roy,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 102,A,Intro to Anthropology,28,24,0,HM,E,1.00,__T_T__,09.30- 10.50,WY-301,Gareth Barkin,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 102,B,Intro to Anthropology,28,29,0,HM,E,1.00,_M_W___,14.00- 15.20,HO-201,Denise Glover,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 102,C,Intro to Anthropology,28,0,0,HM,E,1.00,_______,-,,,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 202,A,The Family in Society,28,17,0,,E,1.00,__T_T__,14.00- 15.20,MC-107,Jennifer Utrata,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 295,A,Social Theory,20,14,0,,E,1.00,__T_T__,09.30- 10.50,MC-203,Jennifer Utrata,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 296,A,Anthropological Theory,20,12,0,,E,1.00,_M_W_F_,10.00- 10.50,MC-305,Margaret Nowak,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 298,A,Social Research,20,13,0,,E,1.00,_M_W_F_,10.00- 10.50,WY-201,Richard Anderson-Connolly,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 299,A,Ethnographic Methods,20,19,0,,E,1.00,__T____,17.30- 20.00,MC-309,Andrew Gardner,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 301,A,Power and Inequality,20,16,0,SL,E,1.00,_M_W_F_,12.00- 12.50,MC-203,Richard Anderson-Connolly,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 301,B,Power and Inequality,20,6,0,SL,E,1.00,___W_F_,14.00- 15.20,MC-307,Devparna Roy,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 314,A,Criminology,20,18,0,,E,1.00,_M_W___,14.00- 15.20,MC-303,Richard Anderson-Connolly,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 318,A,Women and Global Inequality,19,18,0,,E,1.00,__T_T__,12.30- 13.50,MC-307,Jennifer Utrata,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 350,A,Border Crossings,20,11,0,,E,1.00,__T_T__,14.00- 15.20,MC-203,Andrew Gardner,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 360,A,Sociology of Health & Medicine,20,23,0,,E,1.00,_M_____,17.00- 20.00,MC-309,Benjamin Lewin,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 370,A,Disability Identity & Power,20,19,0,KN,E,1.00,_M_W_F_,12.00- 12.50,MC-212,Margaret Nowak,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 395,A,China and Latin America,20,0,0,,E,1.00,__T_T__,14.00- 15.20,MC-202,Emelie Peine,,LEC,C,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 416,A,Modern India and Diaspora,15,0,0,,E,1.00,_______,-,,,,LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 490,A,Senior Thesis,12,7,0,,E,1.00,__T_T__,12.30- 13.50,MC-305,Gareth Barkin,"For SOAN majors using the 2014-2015 bulletin, which requires one semester of thesis.",LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 490,B,Senior Thesis,12,10,0,,E,1.00,__T_T__,14.00- 15.20,MC-307,Benjamin Lewin,"For CSOC/SOAN majors using 2013-2014 or earlier bulletins, which require one year of thesis.",LEC,,COMP SOC,2015 Fall,FUL,UGRD
SOAN, 495,A,Independent Study,1,1,0,,E,0.25,_______,-,,Monica DeHart,,IND,,COMP SOC,2015 Fall,FUL,UGRD
SPAN, 101,A,Elementary Spanish,22,21,0,FL,E,1.00,_M_W_F_,09.00- 09.50,JO-206,Megan Sheldon,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 101,A,Elementary Spanish,22,21,0,FL,E,1.00,__T____,08.30- 09.20,WY-203,Megan Sheldon,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 101,B,Elementary Spanish,22,22,0,FL,E,1.00,_M_W_F_,10.00- 10.50,WY-109,Megan Sheldon,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 101,B,Elementary Spanish,22,22,0,FL,E,1.00,__T____,10.00- 10.50,WY-203,Megan Sheldon,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 101,C,Elementary Spanish,22,21,0,FL,E,1.00,_MTW_F_,10.00- 10.50,JO-303,Suria Ceja-Vazquez,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 101,D,Elementary Spanish,22,23,0,FL,E,1.00,_M_W_F_,11.00- 11.50,JO-303,Suria Ceja-Vazquez,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 101,D,Elementary Spanish,22,23,0,FL,E,1.00,__T____,11.00- 11.50,JO-303,Suria Ceja-Vazquez,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 101,E,Elementary Spanish,22,17,0,FL,E,1.00,_MTW_F_,13.00- 13.50,TR-112,Megan Sheldon,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 101,E,Elementary Spanish,22,17,0,FL,E,1.00,_____F_,12.00- 12.50,HO-203,Megan Sheldon,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 101,F,Elementary Spanish,22,21,0,FL,E,1.00,_M_W_F_,12.00- 12.50,TR-112,Megan Sheldon,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 101,F,Elementary Spanish,22,21,0,FL,E,1.00,_____F_,13.00- 13.50,HO-203,Megan Sheldon,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 101,F,Elementary Spanish,22,21,0,FL,E,1.00,__T____,11.30- 12.20,HO-011,Megan Sheldon,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 101,G,Elementary Spanish,22,21,0,FL,E,1.00,_MTW_F_,13.00- 13.50,JO-303,Suria Ceja-Vazquez,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 101,H,Elementary Spanish,22,21,0,FL,E,1.00,_MTW_F_,14.00- 14.50,JO-204,Suria Ceja-Vazquez,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 201,A,Intermediate Spanish,20,21,0,FL,E,1.00,_M_W_F_,09.00- 09.50,HO-011,David Hanson,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 201,B,Intermediate Spanish,20,20,0,FL,E,1.00,_M_W_F_,10.00- 10.50,TR-112,Alicia Dueker,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 201,B,Intermediate Spanish,20,20,0,FL,E,1.00,_____F_,10.00- 10.50,WEY-402,Alicia Dueker,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 201,C,Intermediate Spanish,20,21,0,FL,E,1.00,_M_W_F_,10.00- 10.50,HO-011,David Hanson,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 201,D,Intermediate Spanish,20,17,0,FL,E,1.00,_M_W_F_,11.00- 11.50,TR-112,Alicia Dueker,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 201,D,Intermediate Spanish,20,17,0,FL,E,1.00,_____F_,11.00- 11.50,WEY-402,Alicia Dueker,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 201,E,Intermediate Spanish,20,17,0,FL,E,1.00,_M_W_F_,11.00- 11.50,HO-011,Tatiana Arguello Vargas,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 201,F,Intermediate Spanish,20,19,0,FL,E,1.00,_M_W_F_,12.00- 12.50,HO-011,Tatiana Arguello Vargas,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 201,G,Intermediate Spanish,20,19,0,FL,E,1.00,_M_W_F_,13.00- 13.50,JO-208,David Hanson,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 201,H,Intermediate Spanish,20,20,0,FL,E,1.00,_M_W_F_,14.00- 14.50,JO-206,David Hanson,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 203,A,Advanced Grammar & Composition,20,19,0,FL,E,1.00,__T_T__,09.30- 10.50,TR-112,Alicia Dueker,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 203,A,Advanced Grammar & Composition,20,19,0,FL,E,1.00,____T__,09.30- 10.50,HO-011,Alicia Dueker,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 203,B,Advanced Grammar & Composition,20,22,0,FL,E,1.00,__T_T__,11.00- 12.20,TR-112,Alicia Dueker,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 203,B,Advanced Grammar & Composition,20,22,0,FL,E,1.00,____T__,11.00- 12.20,HO-011,Alicia Dueker,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 204,A,Advanced Oral Expression,20,20,0,FL,E,1.00,_M_W_F_,10.00- 10.50,WY-203,Brendan Lanctot,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 204,B,Advanced Oral Expression,20,16,0,FL,E,1.00,_M_W_F_,11.00- 11.50,WY-203,Brendan Lanctot,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 210,A,Latina/o America,20,13,0,HM,E,1.00,__T_T__,12.30- 13.50,WY-208,Oriel Siu,,LEC,C,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 210,A,Latina/o America,20,13,0,KN,E,1.00,__T_T__,12.30- 13.50,WY-208,Oriel Siu,,LEC,C,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 210,B,Latina/o America,20,4,0,HM,E,1.00,__T_T__,14.00- 15.20,WY-208,Oriel Siu,,LEC,C,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 210,B,Latina/o America,20,4,0,KN,E,1.00,__T_T__,14.00- 15.20,WY-208,Oriel Siu,,LEC,C,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 300,A,Literature Theory & Practice,20,13,0,,E,1.00,__T_T__,11.00- 12.20,WY-203,Harry Velez-Quinones,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 300,B,Literature Theory & Practice,20,11,0,,E,1.00,__T_T__,12.30- 13.50,WY-203,Harry Velez-Quinones,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 306,A,Latin American Film,20,15,0,,E,1.00,_M_W___,14.00- 15.20,MC-103,Brendan Lanctot,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 310,A,Topics in Lit/Cultural Studies,19,16,0,,E,1.00,_M_W_F_,09.00- 09.50,WY-203,Tatiana Arguello Vargas,,LEC,,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 410,A,Special Topics Latino Studies,15,6,0,,E,1.00,_M_W___,14.00- 15.20,WY-203,Oriel Siu,,LEC,C,HISPANIC,2015 Fall,FUL,UGRD
SPAN, 410,A,Special Topics Latino Studies,15,6,0,,E,1.00,_M_W___,14.00- 15.20,WY-203,Oriel Siu,"Special Topic in Latino Issues:  On Whiteness, Cultures of War, and Present-Day Latino Resistances.",LEC,C,HISPANIC,2015 Fall,FUL,UGRD
SSI1, 104,A,Why Travel,17,15,0,SSI,E,1.00,__T_T__,14.00- 15.20,WY-206,Priti Joshi,,SEM,,ENGLISH,2015 Fall,FUL,UGRD
SSI1, 104,B,Why Travel,17,15,0,SSI,E,1.00,__T_T__,15.30- 16.50,WY-206,Priti Joshi,,SEM,,ENGLISH,2015 Fall,FUL,UGRD
SSI1, 108,A,Energy in the 21st Century,17,17,0,SSI,E,1.00,_M_W_F_,11.00- 11.50,CO-272,Amelia Spivey,,SEM,,SSI,2015 Fall,FUL,UGRD
SSI1, 112,A,Latin American Popular Culture,17,17,0,SSI,E,1.00,_M_W_F_,11.00- 11.50,WY-304,John Lear,,SEM,,HISTORY,2015 Fall,FUL,UGRD
SSI1, 115,A,Imaging Blackness,17,17,0,SSI,E,1.00,__T_T__,12.30- 13.50,JO-204,Dexter Gordon,,SEM,,AFRICAN-AM,2015 Fall,FUL,UGRD
SSI1, 117,A,People Plants and Animals,17,17,0,SSI,E,1.00,__T_T__,14.00- 15.20,HO-201,Denise Glover,,SEM,,COMP SOC,2015 Fall,FUL,UGRD
SSI1, 117,B,People Plants and Animals,17,16,0,SSI,E,1.00,__T_T__,15.30- 16.50,HO-201,Denise Glover,,SEM,,COMP SOC,2015 Fall,FUL,UGRD
SSI1, 118,A,Doing Gender,17,17,0,SSI,E,1.00,_M_W___,14.00- 15.20,CO-271,Nicole Robert,,SEM,,COMM STUDY,2015 Fall,FUL,UGRD
SSI1, 118,B,Doing Gender,17,17,0,SSI,E,1.00,_M_W___,15.30- 16.50,CO-271,Nicole Robert,,SEM,,COMM STUDY,2015 Fall,FUL,UGRD
SSI1, 124,A,Utopia/Dystopia,18,19,0,SSI,E,1.00,_M_W_F_,13.00- 13.50,WY-308,William Breitenbach,,SEM,,HISTORY,2015 Fall,FUL,UGRD
SSI1, 128,A,Human Nature,17,17,0,SSI,E,1.00,_M_W_F_,11.00- 11.50,WY-107,Justin Tiehen,,SEM,,PHILOSOPHY,2015 Fall,FUL,UGRD
SSI1, 128,B,Human Nature,17,13,0,SSI,E,1.00,_M_W_F_,10.00- 10.50,TH-178,Sara Protasi,,SEM,,PHILOSOPHY,2015 Fall,FUL,UGRD
SSI1, 128,C,Human Nature,17,17,0,SSI,E,1.00,_M_W_F_,12.00- 12.50,WY-208,Sara Protasi,,SEM,,PHILOSOPHY,2015 Fall,FUL,UGRD
SSI1, 129,A,Mao's China,17,14,0,SSI,E,1.00,_M_W_F_,10.00- 10.50,WY-306,Jennifer Wilson,,SEM,,HISTORY,2015 Fall,FUL,UGRD
SSI1, 134,A,Dreams and Desire,17,16,0,SSI,E,1.00,_M_W_F_,13.00- 13.50,WY-311,Ann Putnam,,SEM,,ENGLISH,2015 Fall,FUL,UGRD
SSI1, 134,B,Dreams and Desire,17,17,0,SSI,E,1.00,__T_T__,14.00- 15.20,WY-311,Beverly Conner,,SEM,,ENGLISH,2015 Fall,FUL,UGRD
SSI1, 135,A,Hurricane Katrina,17,17,0,SSI,E,1.00,_M_W_F_,09.00- 09.50,WY-304,Nancy Bristow,,SEM,,HISTORY,2015 Fall,FUL,UGRD
SSI1, 138,A,Theatre and Comedy,17,17,0,SSI,E,1.00,_M_W_F_,09.00- 09.50,WY-311,Alison Walker,,SEM,,ENGLISH,2015 Fall,FUL,UGRD
SSI1, 138,B,Theatre and Comedy,17,17,0,SSI,E,1.00,_M_W_F_,10.00- 10.50,WY-305,John Wesley,,SEM,,ENGLISH,2015 Fall,FUL,UGRD
SSI1, 138,C,Theatre and Comedy,17,17,0,SSI,E,1.00,_M_W_F_,12.00- 12.50,WY-206,Alison Walker,,SEM,,ENGLISH,2015 Fall,FUL,UGRD
SSI1, 139,A,Rock After the Beatles,17,16,0,SSI,E,1.00,_M_W_F_,11.00- 11.50,MU-106,Kenneth Harris,,SEM,,MUSIC,2015 Fall,FUL,UGRD
SSI1, 141,A,Architectures of Power,17,16,0,SSI,E,1.00,__T_T__,09.30- 10.50,WY-311,Denise Despres,,SEM,,ENGLISH,2015 Fall,FUL,UGRD
SSI1, 141,B,Architectures of Power,17,17,0,SSI,E,1.00,_M_W_F_,11.00- 11.50,WY-305,Michael Haeflinger,,SEM,,ENGLISH,2015 Fall,FUL,UGRD
SSI1, 141,C,Architectures of Power,17,14,0,SSI,E,1.00,__T_T__,12.30- 13.50,WY-306,Denise Despres,,SEM,,ENGLISH,2015 Fall,FUL,UGRD
SSI1, 143,A,Controversies of Communication,17,0,0,SSI,E,1.00,_______,-,,,,SEM,,COMM STUDY,2015 Fall,FUL,UGRD
SSI1, 143,B,Controversies of Communication,17,0,0,SSI,E,1.00,_______,-,,,,SEM,,COMM STUDY,2015 Fall,FUL,UGRD
SSI1, 144,A,Constitutional Controversies,17,16,0,SSI,E,1.00,_M_W_F_,12.00- 12.50,JO-204,James Jasinski,,SEM,,COMM STUDY,2015 Fall,FUL,UGRD
SSI1, 160,A,Dilemmas of Statecraft,17,18,0,SSI,E,1.00,_M_W_F_,14.00- 14.50,WY-201,Kelly Erickson,,LEC,,SSI,2015 Fall,FUL,UGRD
SSI1, 165,A,Never Really Alone,17,18,0,SSI,E,1.00,_M_W_F_,10.00- 10.50,TH-188,Mark Martin,,SEM,,BIOLOGY,2015 Fall,FUL,UGRD
SSI1, 171,A,Medical Discourse and the Body,17,17,0,SSI,E,1.00,_M_W_F_,13.00- 13.50,WY-107,Darcy Irvin,,SEM,,ENGLISH,2015 Fall,FUL,UGRD
